id,URL,Created Date,Likes,Comments,Shares,Description,Link,Group Name,
475100886335230_755379001640749,https://www.facebook.com/groups/475100886335230/permalink/755379001640749/,1/8/2020 5:03:30 PM,2,1,0,,https://babylonbee.com/news/as-part-of-settlement-with-nick-sandmann-cnn-hosts-must-wear-maga-hats-while-on-the-air,#Walkaway Blue States,
475100886335230_755040705007912,https://www.facebook.com/groups/475100886335230/permalink/755040705007912/,1/8/2020 8:24:11 AM,1,4,0,This is liberal logic  at its worst. It endangers U.S. troops  U.S. citizens and U.S. interests.,https://www.washingtontimes.com/news/2020/jan/8/nancy-pelosi-endangers-us-faulting-trump-provocati/?utm_campaign=shareaholic&utm_medium=facebook&utm_source=socialnetwork&fbclid=IwAR34MPPq0cHw3BdUwYEftv3TN-ioLpD-eG-Gb3by672k6BtkMfvMpn5OtvM,#Walkaway Blue States,
475100886335230_754287258416590,https://www.facebook.com/groups/475100886335230/permalink/754287258416590/,1/7/2020 10:47:18 AM,0,2,0,,https://www.youtube.com/watch?v=slOQlKrmGD8&feature=share,#Walkaway Blue States,
475100886335230_754556855056297,https://www.facebook.com/groups/475100886335230/permalink/754556855056297/,1/7/2020 6:32:38 PM,2,0,0,Trump is briefings right now!,https://www.foxnews.com/world/missile-attacks-target-us-forces-in-iraq-senior-military-source-says-iran-suspected,#Walkaway Blue States,
475100886335230_754533815058601,https://www.facebook.com/groups/475100886335230/permalink/754533815058601/,1/7/2020 5:48:20 PM,0,0,0,OMG! HE'LL NO!!! 😡 😡 😡 😡 😡,https://www.foxnews.com/world/missile-attacks-target-us-forces-in-iraq-senior-military-source-says-iran-suspected,#Walkaway Blue States,
475100886335230_752971848548131,https://www.facebook.com/groups/475100886335230/permalink/752971848548131/,1/5/2020 10:55:47 PM,0,9,0,,https://www.washingtontimes.com/news/2020/jan/5/george-lopez-backs-iran-calls-trump-assassination/,#Walkaway Blue States,
475100886335230_753635281815121,https://www.facebook.com/groups/475100886335230/permalink/753635281815121/,1/6/2020 4:19:44 PM,2,0,0,Nasty Nancy's gonna be PISSED!😂😂,https://hannity.com/media-room/breaking-gop-senators-introduce-bill-to-change-rules-allow-impeachment-vote-without-articles/,#Walkaway Blue States,
475100886335230_753385845173398,https://www.facebook.com/groups/475100886335230/permalink/753385845173398/,1/6/2020 9:56:56 AM,1,0,0,The loser has-been hasn’t done any substantial work for years. In his dreams does he have $80 million! What a joke! It was only last year that he was forced to sell his Hollywood home because of financial troubles. These bottom feeders will do anything for attention to try to resurrect their failing careers. Can you imagine having a heart that is so filled with rage and hate that makes you this ugly inside and out?,https://www.bizpacreview.com/2020/01/06/well-do-it-for-half-comedian-george-lopez-takes-iran-up-on-80m-reward-to-kill-us-president-trump-872543?utm_campaign=bizpac&utm_content=Newsletter&utm_medium=Newsletter&utm_source=Get+Response&utm_term=EMAIL,#Walkaway Blue States,
475100886335230_752550631923586,https://www.facebook.com/groups/475100886335230/permalink/752550631923586/,1/5/2020 11:08:26 AM,3,0,0,You lose Omar!!!😂,https://www.washingtonpost.com/world/africa/al-shabab-attacks-joint-us-kenyan-base-but-assault-repulsed-with-four-militants-killed/2020/01/05/6208f5a2-2f82-11ea-9b60-817cc18cf173_story.html,#Walkaway Blue States,
475100886335230_751083478736968,https://www.facebook.com/groups/475100886335230/permalink/751083478736968/,1/3/2020 8:57:47 PM,1,1,0,Just remember we have many sleeper cells in our country. Be vigilante in the cities of New York and Minnesota. These cities are the hub for outsiders! And all other cities! "See Something Say Something"! Be Alert!,https://www.dailymail.co.uk/news/article-7849283/U-S-heightened-alert-feared-Iran-backed-sleeper-cells-retaliate.html,#Walkaway Blue States,
475100886335230_751717738673542,https://www.facebook.com/groups/475100886335230/permalink/751717738673542/,1/4/2020 1:14:21 PM,0,0,0,,https://www.foxnews.com/media/mark-geist-iran-susan-rice-benghazi,#Walkaway Blue States,
475100886335230_750017442176905,https://www.facebook.com/groups/475100886335230/permalink/750017442176905/,1/2/2020 3:24:18 PM,0,0,0,People are fleeing the State of CA because they can no longer afford to stay.  (Even many multi-millionaires have had enough and are leaving).  Homelessness is on the rise.  Over the years  Democrat politicians have been systematically destroying this once  thriving  beautiful State. California Governor  Gavin Newsom (Nancy Pelosi's brother-in-law) tells President Trump they don't need his help.  OK then.,https://www.ocregister.com/2019/12/11/rents-up-5-7-in-los-angeles-and-orange-counties-biggest-hike-in-14-years/,#Walkaway Blue States,
475100886335230_749975855514397,https://www.facebook.com/groups/475100886335230/permalink/749975855514397/,1/2/2020 2:16:14 PM,2,0,0,Damn straight it's discriminatory. It discriminates against law-breakers of every color  creed  gender  ethnicity  and religion who would attempt to vote - a privilege afforded ONLY to legal U.S. citizens 18 years of age or older.,https://www.newsobserver.com/news/politics-government/election/article238870598.html,#Walkaway Blue States,
475100886335230_749263398918976,https://www.facebook.com/groups/475100886335230/permalink/749263398918976/,1/1/2020 7:33:28 PM,1,1,0,Its kind of funny when a New York City high tax guy cries about a free market company setting its own prices. Sounds like supply and demand set a high price for those pizza's on a packed new years eve. Ever eat at the movies or a baseball game... special events get special pricing. Oh wait I know whats bugging him...high pizza prices are racist! Okay DiBlasio  why don't you at least refund the tax  money on the Pizza.......we'll wait.,https://www.foxnews.com/food-drink/dominos-de-blasio-30-dollar-new-years-eve-pizza,#Walkaway Blue States,
475100886335230_749399852238664,https://www.facebook.com/groups/475100886335230/permalink/749399852238664/,1/1/2020 11:44:46 PM,2,1,0,The West Freeway Church of Christ in White Settlement  Texas holds the blatantly conspicuous solution to America's current "active shooter" problem.   Think for minute. If every potential "active shooter" considered the fact that wherever he went (and it's almost always a "he")  whatever event or venue he targeted  would have a 1-in-10 or even a 1-in-20 ratio of concealed carriers in the crowd  would this impact his plans? Would it provide a sufficient amount of deterrence for reconsidering  if not abandoning his plans?   Liberals can't seem to grasp that THE SOLUTION TO VICTIMIZATION IS INCREASED FREEDOM  NOT INCREASED VICTIMIZATION through tyrannical legislation of the stripping of Second Amendment rights to self-protection.  Or... perhaps they CAN grasp it  and that's precisely why they are fighting against it. IT DOESN'T FIT THEIR AGENDA to rule over a socialist  heavily-governed America... and to destroy a constitutional republic in the process.,https://www.msn.com/en-us/news/us/across-denominations-san-antonio-churches-have-members-armed-and-ready-at-services/ar-BBYwcrY?ocid=spartanntp,#Walkaway Blue States,
475100886335230_749422705569712,https://www.facebook.com/groups/475100886335230/permalink/749422705569712/,1/2/2020 12:29:19 AM,0,0,0,I declare myself my own county!!!,https://www.theepochtimes.com/hundreds-of-counties-across-america-have-declared-themselves-second-amendment-sanctuaries_3190193.html,#Walkaway Blue States,
475100886335230_749386015573381,https://www.facebook.com/groups/475100886335230/permalink/749386015573381/,1/1/2020 11:15:44 PM,0,0,0,,https://www.youtube.com/watch?v=Sw8GIRFgRw8&feature=share,#Walkaway Blue States,
475100886335230_748372319008084,https://www.facebook.com/groups/475100886335230/permalink/748372319008084/,12/31/2019 9:28:25 PM,7,1,0,This is how Trump gets things done!! 🇺🇸🇺🇸,https://www.wnd.com/2019/12/video-shows-apache-attack-helicopter-light-sky-us-embassy-iraq/?utm_source=facebook&utm_medium=wnd&utm_campaign=wjstudio&utm_content=2019-12-31,#Walkaway Blue States,
475100886335230_748406565671326,https://www.facebook.com/groups/475100886335230/permalink/748406565671326/,12/31/2019 10:17:29 PM,5,0,0,This is BIG! Things seem to be escalating!🇺🇸🇺🇸🇺🇸🇺🇸,https://www.military.com/daily-news/2019/12/31/least-500-fort-bragg-paratroopers-deploying-kuwait-amid-baghdad-unrest-officials.html,#Walkaway Blue States,
475100886335230_748326912345958,https://www.facebook.com/groups/475100886335230/permalink/748326912345958/,12/31/2019 8:25:41 PM,0,0,0,There will never be another Benghazi! Trump is NOT Obama!,https://www.dailymail.co.uk/news/article-7841637/Up-4-000-troops-ordered-prepare-rapid-deployment-Middle-East.html,#Walkaway Blue States,
475100886335230_747352772443372,https://www.facebook.com/groups/475100886335230/permalink/747352772443372/,12/31/2019 12:37:09 AM,3,1,0,America's eyes are laser-focused on the State of Virginia right now.,https://www.bizpacreview.com/2019/12/29/powder-keg-police-veterans-join-citizen-militia-in-virginia-as-libs-vow-sweeping-gun-laws-869495,#Walkaway Blue States,
475100886335230_746226982555951,https://www.facebook.com/groups/475100886335230/permalink/746226982555951/,12/29/2019 6:33:31 PM,5,16,0,🙏💓🙏 Term limits for all elected officials!!!#trump2020! Please get involved! President Trump needs our help and support!  Get involved HERE: Www.conventionofstates.com,https://dailyworldupdate.us/trump-to-sign-executive-order-creating-term-limits-for-congress,#Walkaway Blue States,
475100886335230_747036949141621,https://www.facebook.com/groups/475100886335230/permalink/747036949141621/,12/30/2019 3:56:08 PM,2,0,0,,https://www.bitchute.com/video/XmNBFMcEQmzc/,#Walkaway Blue States,
475100886335230_747017252476924,https://www.facebook.com/groups/475100886335230/permalink/747017252476924/,12/30/2019 3:21:19 PM,0,0,0,,https://www.youtube.com/watch?v=si-vMj-FB88,#Walkaway Blue States,
475100886335230_746968492481800,https://www.facebook.com/groups/475100886335230/permalink/746968492481800/,12/30/2019 1:59:44 PM,0,2,0,,https://nypost.com/2019/12/28/suspects-released-without-bail-after-shocking-attacks-on-jews/amp/?__twitter_impression=true,#Walkaway Blue States,
475100886335230_745718892606760,https://www.facebook.com/groups/475100886335230/permalink/745718892606760/,12/29/2019 7:21:51 AM,2,0,0,,https://www.foxnews.com/politics/yuma-arizona-withdraw-state-of-emergency-migrant-crisis,#Walkaway Blue States,
475100886335230_745255032653146,https://www.facebook.com/groups/475100886335230/permalink/745255032653146/,12/28/2019 6:17:14 PM,0,0,0,,https://www.youtube.com/watch?v=Mv6nEziFpCQ&feature=share,#Walkaway Blue States,
475100886335230_743326962845953,https://www.facebook.com/groups/475100886335230/permalink/743326962845953/,12/26/2019 1:15:45 PM,4,3,0,,http://theinformedamerican.net/alert-john-brennan-is-under-investigation/,#Walkaway Blue States,
475100886335230_741809586331024,https://www.facebook.com/groups/475100886335230/permalink/741809586331024/,12/24/2019 10:52:04 PM,3,2,0,The "Grand Exodus" of mostly liberals from Commiefornia  Illinois  and other sh*thole blue states is having alarming repercussions in once-solidly red states.  Excerpt: "People (from blue states) have discovered how much cheaper and freer things are in neighboring red states -- until the migration turns them purple like Nevada or blue like Colorado.",https://pjmedia.com/trending/california-sees-slowest-population-growth-since-1900/,#Walkaway Blue States,
475100886335230_740736213105028,https://www.facebook.com/groups/475100886335230/permalink/740736213105028/,12/23/2019 7:01:15 PM,2,1,0,There has been hoax after hoax! Now they want to double down on the same impeachment hoax just to validate it. Guess they'll be doing more hearings in the House! Because it's not the Senates job!!!,https://www.politico.com/news/2019/12/23/doj-impeachment-vote-undercut-house-mcgahn-testimony-089604,#Walkaway Blue States,
475100886335230_740761406435842,https://www.facebook.com/groups/475100886335230/permalink/740761406435842/,12/23/2019 7:51:39 PM,3,2,0,This SHAM CAN NOT CONTINUE!! NO MORE! 😡😡😡😡😡,https://m.washingtontimes.com/news/2019/dec/23/democrats-eye-more-articles-impeachment-against-do/,#Walkaway Blue States,
475100886335230_740418896470093,https://www.facebook.com/groups/475100886335230/permalink/740418896470093/,12/23/2019 9:43:59 AM,2,0,0,Countless MAJOR news events went deliberately unreported or minimally reported by the biased Mainstream Media during the Democrat's House impeachment debacle. Here are a few:,https://www.strategic-culture.org/news/2019/12/20/trump-impeachment-slapstick-diversion-from-reality/,#Walkaway Blue States,
475100886335230_738844136627569,https://www.facebook.com/groups/475100886335230/permalink/738844136627569/,12/21/2019 4:21:18 PM,4,1,0,Lest we forget... liberalism  socialism  and globalism (the  Three Headless Horsemen) are all superbly adept at guilefully twisting  distorting  subverting  erasing  and replacing the Truth with all manner of deceitful lies.   Excerpt from article:  “My father knew Donald Trump  he believed in Donald Trump  and he voted for Donald Trump ” Graham wrote on Facebook early Friday. “He believed that Donald J. Trump was the man for this hour in history for our nation.” “Christianity Today said it’s time to call a spade a spade. The spade is this — Christianity Today has been used by the left for their political agenda. It’s obvious that Christianity Today has moved to the left and is representing the elitist liberal wing of evangelicalism.”,https://www.breitbart.com/2020-election/2019/12/20/franklin-graham-slams-christianity-today-my-father-billy-graham-voted-for-donald-trump/?utm_source=newsletter&utm_medium=email&utm_term=daily&utm_campaign=20191220&utm_content=Final,#Walkaway Blue States,
475100886335230_736671826844800,https://www.facebook.com/groups/475100886335230/permalink/736671826844800/,12/19/2019 5:32:50 AM,1,2,0,Great speech! Watch Democrat  Kyrsten Sinema (in the pink dress) at the end. She  alongside the Republicans  also wanted to stand up and clap  but was forced under the direction and spell of Nancy Pelosi not to. Democrats did the same thing at the State of the Union address and it was pathetic and embarrassing not only to the Democratic Party  but to our country. (And let us not forget how Pelosi sat behind the President  therefore forced to clap  but instead of clapping for the achievements of our Country under President Trump  or even the introduction of Angel moms  or a brave solder being introduced  she did her condescending little “two finger bitch clap” while making little bitch faces). It’s too bad her party follows her direction like sheep. To embarrass our country in front of the world stage is unforgivable. And this was after she announced to the American people that our duly elected president is not invited into their “HER House” resulting in the postponement  then finally  the delay of “The Presidential State of the Union Address.” LET US NOT FORGET THE STUNT that forced Republicans to look for alternative locations to give the speech. I noticed that during the impeachment shenanigans  no one brought this up. How quickly we forget.,https://youtu.be/_p5X4aH2h9M,#Walkaway Blue States,
475100886335230_733839390461377,https://www.facebook.com/groups/475100886335230/permalink/733839390461377/,12/15/2019 9:54:52 PM,14,5,0,I must admit  there's a side of me that's disappointed to see conservative patriots stoop so low as to use liberal snowflake tactics to protest injustice. But my "other" side snickers and says  "That's cool; karma; an eye for an eye; turnabout's fair play; what's good for the goose is good for the gander; please pass the popcorn.",https://www.msn.com/en-us/news/politics/trump-anti-impeachment-protestors-disrupt-adam-schiff-at-armenian-genocide-recognition-event/ar-AAK9db8?ocid=spartanntp,#Walkaway Blue States,
475100886335230_735693736942609,https://www.facebook.com/groups/475100886335230/permalink/735693736942609/,12/18/2019 1:59:02 AM,7,1,0,Liberals have their "sanctuary cities" for illegal immigrants. Conservative patriots have their "sanctuary counties" for upholding the 2nd Amendment. Don't mean to be presumptuous  but this appears to be precursory posturing for another civil war.,https://www.lawenforcementtoday.com/second-amendment-sanctuary-counties-are-spreading-like-wildfire-ground-zero-is-texas/?utm_campaign=shareaholic&utm_medium=facebook&utm_source=socialnetwork,#Walkaway Blue States,
475100886335230_734740067037976,https://www.facebook.com/groups/475100886335230/permalink/734740067037976/,12/16/2019 11:01:00 PM,0,3,0,A "purist" rationalizer can adeptly rationalize away all sense of morality.,https://nypost.com/2019/12/15/james-comey-is-eerily-skilled-at-selling-delusions-devine/?utm_source=maropost&utm_medium=email&utm_campaign=nyp_postopinion&utm_content=20191216&tpcc=post_opinion&mpweb=755-8463999-719718445,#Walkaway Blue States,
475100886335230_733593213819328,https://www.facebook.com/groups/475100886335230/permalink/733593213819328/,12/15/2019 2:05:52 PM,1,2,0,Back in the day when the U.S. consisted of only a small fraction of liberals and socialists  "sloppiness" was the equivalent of incompetence.   That is why sports teams  corporations  small businesses  police departments  schools  and every governmental entity associated with safety  proficiency  and efficiency would NOT want to be labeled "sloppy" and would do everything in their powers to avoid such a stigma.   Liberalism has evidently changed all that  and now it's OK and readily forgivable to be sloppy and incompetent  complacent and complicit. After all... crime  corruption  and chaos thrive under such conditions.   Hence  liberalism and socialism  along with the Democrat Party which has embraced them  are undermining and subverting the security  integrity  standards of excellence  and cohesiveness of our nation.,https://www.nationalreview.com/news/comey-attributes-fisa-abuses-to-sloppiness-distances-himself-from-russia-probe/?utm_source=email&utm_medium=breaking&utm_campaign=newstrack&utm_term=18903993,#Walkaway Blue States,
475100886335230_734436213735028,https://www.facebook.com/groups/475100886335230/permalink/734436213735028/,12/16/2019 1:31:08 PM,5,0,0,,https://www.google.com/amp/s/www.washingtonpost.com/opinions/trump-will-survive-impeachment--and-be-stronger-for-it/2019/12/10/9815729e-1b8a-11ea-b4c1-fd0d91b60d9e_story.html%3foutputType=amp,#Walkaway Blue States,
475100886335230_733444770500839,https://www.facebook.com/groups/475100886335230/permalink/733444770500839/,12/15/2019 10:18:39 AM,0,0,0,,https://www.thegatewaypundit.com/2019/12/exclusive-we-build-the-wall-president-brian-kolfage-corrupt-international-organization-controls-southern-border-not-dhs-or-border-patrol-video/,#Walkaway Blue States,
475100886335230_733396323839017,https://www.facebook.com/groups/475100886335230/permalink/733396323839017/,12/15/2019 9:09:04 AM,9,0,0,,https://www.youtube.com/watch?v=kBuZaZapH7A&feature=share,#Walkaway Blue States,
475100886335230_733004427211540,https://www.facebook.com/groups/475100886335230/permalink/733004427211540/,12/14/2019 11:09:51 PM,7,1,0,The "WalkAway" from this "New Democrat Party" continues... even in the legislature. When all the stormy dust of America's political war settles  it will finally be realized that We the People of these United States of America have NO friend in liberalism... and must stay the course of freedom  individualism  and independence!!!,https://www.breitbart.com/2020-election/2019/12/14/reports-jeff-van-drew-to-abandon-democrat-party-join-gop-over-impeachment/?fbclid=IwAR37K82q_B-0TCMG_5NOBC_8B4H7NrGIfwenqg8LAHyS1jOc5Cs-ZloLyZw,#Walkaway Blue States,
475100886335230_731866330658683,https://www.facebook.com/groups/475100886335230/permalink/731866330658683/,12/13/2019 6:05:29 PM,2,1,0,#ICYMI as it was not reported truthfully by the mainstream media for it does not fit the narrative  but there was an Anti-Semitic Terrorist attack in Jersey City against the local Jewish community by a radical  racist  black supremacist delusional terror group that call themselves as "Black Hebrew Israelites"!  #AntiSemiticTerrorism  Written by my friend Alex.,https://www.google.com/amp/s/abc7ny.com/amp/nj-shooting-what-we-know-about-the-black-hebrew-israelites-/5752438/,#Walkaway Blue States,
475100886335230_726363077875675,https://www.facebook.com/groups/475100886335230/permalink/726363077875675/,12/7/2019 12:12:55 PM,2,6,0,Pelosi throws around her Catholic religion as though it makes her a saint and to create a false belief that everything that dribbles out of her mouth is truth. Apparently  during her catholic upbringing  she realized that the 10 Commandments never said “THOU SHALL NOT LIE TO THE PEOPLE.” And I wonder what Catholic religion supports killing healthy  fully developed  nine month old human babies? She is no more a CHRISTIAN than Baghdadi was!   Editing  slicing and dicing a person’s words to create completely different sentences with completely different meanings is DECEITFUL  CORRUPT and LYING TO THE PEOPLE!  Read on to learn what President Trump REALLY said and how lying  corrupt and deceitful “Mad Nancy” deliberately took our president’s words out of context to deceive and create a false narrative. #LyingPelosi #CorruptPelosi #PelosiHoax,https://www.breitbart.com/politics/2019/12/06/nolte-nancy-pelosis-article-ii-impeachment-rationale-exposed-as-hoax/,#Walkaway Blue States,
475100886335230_730054850839831,https://www.facebook.com/groups/475100886335230/permalink/730054850839831/,12/11/2019 5:32:07 PM,6,0,0,,https://www.youtube.com/watch?v=gj5R8x_jSNI&feature=share,#Walkaway Blue States,
475100886335230_729197960925520,https://www.facebook.com/groups/475100886335230/permalink/729197960925520/,12/10/2019 4:23:14 PM,3,0,0,About Time!!!🇺🇸🇺🇸🇺🇸,https://www.foxnews.com/politics/nas-pensacola-shooting-navy-suspends-flight-training-saudi-students,#Walkaway Blue States,
475100886335230_727172694461380,https://www.facebook.com/groups/475100886335230/permalink/727172694461380/,12/8/2019 9:30:10 AM,2,0,0,The biggest mistakes the Democrats have made are in thinking that Americans are fools  that we are ignorant and stupid and can’t think for ourselves. The Dems behind this phony impeachment charade are slimy and have a never ending pattern of crookedness  dishonesty  and digging down to the bottom of the pit for any trick they can come up with to deceive Americans. They are the venomous snakes that President Trump warned us about.  The unethical manipulation of slicing and dicing a video to change the actual message for purposes of smearing the President should be illegal. They may have been able to fool their own bumbling idiots they brought in as their own  weak  biased and ineffective witnesses (who ended up not being witnesses to anything)  but they will never fool Americans as a whole. Not only are Democrats trying to falsely accuse and degrade our president  they are also using their lies as a means to weaken our president on the world stage. It is unfathomable that we are witnessing such vitriol.  Doctored and misleading “evidence” for the Dems phony impeachment attempt should have consequences  punishable with some type of reprimand. Those behind this stunt should be removed from their positions. Elected or not  they do not deserve to be a leaders when they are caught lying  deceiving and manipulating the American people. Those who elected our great President  and even many former democrat voters are becoming fed up with this circus  and are standing with our President. The manipulative  unacceptable behavior and waste of millions and millions of taxpayer dollars while not doing the urgent and important jobs they were elected to do  has backfired  further guaranteeing President Trump wins a second term. And really  that’s what this is all about. The Democrats know President Trump is destined to win his rightful second term and they are scurrying like rats  running out of tricks to stop that from happening. ~ Mary,https://www.westernjournal.com/democrats-doctored-video-trump-used-impeachment-hearing/,#Walkaway Blue States,
475100886335230_726288431216473,https://www.facebook.com/groups/475100886335230/permalink/726288431216473/,12/7/2019 10:23:55 AM,5,0,0,When the judicial branch of our government refuses to secure our nation's borders  using the pathetic excuse of harm to a butterfly sanctuary  it's time to...   ASSEMBLE AND RALLY THE PATRIOTS!!!,https://www.msn.com/en-us/news/us/private-border-wall-construction-continues-despite-court-order/ar-BBXSXK5?ocid=spartanntp,#Walkaway Blue States,
475100886335230_724092321436084,https://www.facebook.com/groups/475100886335230/permalink/724092321436084/,12/4/2019 7:40:12 PM,1,0,0,WTH?? ANOTHER DISTRACTION!!!😡 😡 😡,https://www.foxnews.com/us/pearl-harbor-naval-shipyard-shooting-reported,#Walkaway Blue States,
475100886335230_723074411537875,https://www.facebook.com/groups/475100886335230/permalink/723074411537875/,12/3/2019 3:15:01 PM,0,1,0,This is a lying crock of SHIT!!!😡 😡 😡,https://www.foxnews.com/politics/house-intel-committee-releases-impeachment-report,#Walkaway Blue States,
475100886335230_723111648200818,https://www.facebook.com/groups/475100886335230/permalink/723111648200818/,12/3/2019 4:20:54 PM,0,0,0,An excellent article and a GREAT BIG SHOUT OUT to Phyllis A Williams for finding this gold nugget. I cannot begin to tell of the hope and dreams of so very many Americans being answered by the changes that have occurred and are occurring within The GOP. A great article and insight on then and now.  It wasn't that long ago that many never Trumper's were retiring in 2016 and in the halls of The Senate we had Senators Flake and McCain with unknown #'s of others in The House dead set on making The Trump Administration fail. It is reported that as many as 30% of Republican voter's stayed home in 2016. The Democrats retaking The House in 2018 (whether THEY will ever admit it or not) was directly related to RINO's leaving office but that was then and this is now. NOW is what WE can be proud of.  Whether tax relief  much more security at the border  a record # of abortion clinics closing  phenomenal job growth  record breaking low unemployment #'s and an economic engine that is running better than ever  over 260 judiciary appointments including 46 to The Appellate Courts and 2 to The SCOTUS; WE have many things to be grateful for. This.....  despite every obstructive action by primarily Democrats.  WE are stronger  our representatives finally learned leadership and how to stand up to Liberals. I think that's the best thing we have seen in the last two years. Leadership developing  slowly at first but definitely growing. I have a liberal friend who routinely says something along the lines of " what will y'all do when Trump leaves office?". Which is kinda strange  basically they have conceded the 2020 election.  My response is "We will have the strongest conservative leadership in the history of this Republic by that time  my question is what will be left of The Boot Licking Liberal Democratic Party". THAT is what I would be worried about Liberals  WE will be just fine.,https://noqreport.com/2019/12/03/gop-transformed-trump-must-admit-like/,#Walkaway Blue States,
475100886335230_722391198272863,https://www.facebook.com/groups/475100886335230/permalink/722391198272863/,12/2/2019 9:19:39 PM,1,0,0,Boycott this liberal's movie Dark Waters.,http://dlvr.it/RKXFs9,#Walkaway Blue States,
475100886335230_709351536243496,https://www.facebook.com/groups/475100886335230/permalink/709351536243496/,11/17/2019 11:47:01 AM,1,2,0,,https://www.waynedupree.com/denny-heck-cry-impeachment/,#Walkaway Blue States,
475100886335230_721320598379923,https://www.facebook.com/groups/475100886335230/permalink/721320598379923/,12/1/2019 2:24:10 PM,6,0,0,As the Swamp drains  the investigation is closing in on some key "amphibious players.",https://www.foxnews.com/opinion/jason-chaffetz-fbi-deep-state-clear-will-fisa-report-finally-lead-to-action?fbclid=IwAR1vpLJ6e8sZnpp1fHuEvc5q8-Gj2bB4VFyVLTv9umOKxMytBxTdEevBWIM,#Walkaway Blue States,
475100886335230_720724568439526,https://www.facebook.com/groups/475100886335230/permalink/720724568439526/,11/30/2019 10:00:35 PM,2,0,0,THIS is one great opinion piece!! I mean it brother's and sisters!! With a capital G kind of Great. There are all kind of reasons to be thankful that these douche bag liberal candidate's suck so bad but I wanna take it one step further  I believe if THEY actually had a more moderate candidate even then President Trump would curb stomp them. Enter the age of "Trump".  I don't worship the man like many liberals might believe and frankly I can't name a person that actually does. That's true  regardless of what anyone might think and in this age of "Trump" there are several contributing factors( I am absolutely certain I never worshipped these people too). I am thankful Barack Obama sucked so horribly bad as a president  especially his behavior with presidential decrees. Just look at all the crap his administration did  not rumor nor discovery recently. He sucked THAT bad.  This of course coming right after Bush Jr and w.m.d. in Iraq  Haliburton and Cheney(whom I think is the only person who can shoot someone in the face and get them to apologize for it). That's 16 years folks and this was the perfect moment in time for a non politician  like it or not that is the storm that was brewing. Andddddd whom did The Democratic Party actually run  rig everything in her favor and back 💯%??? Queen 👹Satan Twatgoblin Clinton herself. WE kid you not  it's like THEY actually thought WE were deaf  dumb and blind about that pos excuse for a person. Yep  actually head and shoulders above worse than Obama. I am thankful THEY ran that evil twisted Lucifer Clinton woman and that insured a President Trump victory.   Three years later in our time machine WE return to this article and look at what we know now about The Obama Administration  the cabal  ripe corruption and what THEY have been doing. A reasonable person would think "okay  Obama sux  Twatgoblin Clinton is hated more than std's in the lake of fire so which candidate's do we run against Trump? Oh  somebody that isn't a fruit loop leftist douche bag  definitely not that". But what do THEY do? Run candidate's that are even more bat 💩 crazy leftist than Czar Obama. Quid Pro Joe  Comrade Col Sanders  and Lieawatha Warren are great examples of this. I am even more thankful for that. I swear it's like ignorance and stupidity had a litter of love children and THAT is what THEY are running. Then  WE are accused of being a member of a "cult"??? Yeah........ THAT fregging 🐵 ed up.  The age of "Trump" didn't just poof out of thin air. His was a message that resonates from coast to coast and actually means what he says and says what he means  and he is actually trying to do his best for us and I think that alone is well worth my support. Trump came along  in the most simplest explanation➡ "Because politician's failed us". Liberals  he beat all The Republican candidates first. WE don't worship him as "King Trump" but God knows WE are forever thankful he showed up at the exact right moment in time. THAT   by the way; is one of the many many accomplishments history will remember about President Trump. One last thing  y'alls candidate's really suck!! REALLY!,https://townhall.com/columnists/wayneallynroot/2019/11/30/thanksgiving-blessings-from-the-democratic-party-n2557249/?utm_content=buffera75ce&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,#Walkaway Blue States,
475100886335230_719490301896286,https://www.facebook.com/groups/475100886335230/permalink/719490301896286/,11/29/2019 9:01:46 AM,14,6,0,And here's how the secret mission went down!! Thank You POTUS!🇺🇸🇺🇸🇺🇸,https://www.foxnews.com/politics/how-trumps-thanksgiving-afghanistan-trip,#Walkaway Blue States,
475100886335230_718242265354423,https://www.facebook.com/groups/475100886335230/permalink/718242265354423/,11/27/2019 10:38:19 PM,0,0,0,As a proud conservative patriot  I don't just accept the "CULT45" moniker; I FULLY EMBRACE IT!!! Trump ain't perfect  by any means  but he's a "universe" better than anything the socialist Dems have to offer "We the People " who are ever-loyal to the conventional United States of America.,https://www.marketwatch.com/story/wake-up-former-moonie-says-the-cult-of-trump-needs-deprogramming-2019-11-25?mod=trump-impeachment&fbclid=IwAR0zuGTwqJKuYAe3vrhOsU2zMvZN3AcKVXvppl8Av__HWhv60Dluekv7H3s,#Walkaway Blue States,
