id,URL,Created Date,Likes,Comments,Shares,Description,Group Name,
475100886335230_546660299179288,https://www.facebook.com/groups/475100886335230/permalink/546660299179288/,3/11/2019 12:32:19 PM,0,0,0,,#Walkaway Blue States,
475100886335230_546660242512627,https://www.facebook.com/groups/475100886335230/permalink/546660242512627/,3/11/2019 12:32:09 PM,0,0,0,,#Walkaway Blue States,
475100886335230_546660169179301,https://www.facebook.com/groups/475100886335230/permalink/546660169179301/,3/11/2019 12:31:56 PM,0,0,0,,#Walkaway Blue States,
475100886335230_546660102512641,https://www.facebook.com/groups/475100886335230/permalink/546660102512641/,3/11/2019 12:31:45 PM,0,0,0,,#Walkaway Blue States,
475100886335230_546660052512646,https://www.facebook.com/groups/475100886335230/permalink/546660052512646/,3/11/2019 12:31:32 PM,0,0,0,,#Walkaway Blue States,
475100886335230_546659979179320,https://www.facebook.com/groups/475100886335230/permalink/546659979179320/,3/11/2019 12:31:20 PM,0,0,0,,#Walkaway Blue States,
475100886335230_546659919179326,https://www.facebook.com/groups/475100886335230/permalink/546659919179326/,3/11/2019 12:31:06 PM,0,0,0,,#Walkaway Blue States,
475100886335230_546659692512682,https://www.facebook.com/groups/475100886335230/permalink/546659692512682/,3/11/2019 12:30:32 PM,1,0,0,,#Walkaway Blue States,
475100886335230_546659595846025,https://www.facebook.com/groups/475100886335230/permalink/546659595846025/,3/11/2019 12:30:16 PM,1,0,0,,#Walkaway Blue States,
475100886335230_546140795897905,https://www.facebook.com/groups/475100886335230/permalink/546140795897905/,3/10/2019 10:59:36 AM,2,0,0,,#Walkaway Blue States,
475100886335230_546090042569647,https://www.facebook.com/groups/475100886335230/permalink/546090042569647/,3/10/2019 8:57:41 AM,0,0,0,,#Walkaway Blue States,
475100886335230_546073462571305,https://www.facebook.com/groups/475100886335230/permalink/546073462571305/,3/10/2019 8:16:38 AM,0,0,0,,#Walkaway Blue States,
475100886335230_544775859367732,https://www.facebook.com/groups/475100886335230/permalink/544775859367732/,3/7/2019 8:57:46 PM,4,0,0,LAST MONTH WE APPREHENDED 76000 ILLEGALS CROSSING!! It is UNSUSTAINABLE WATCH VIDEO below! A rate that will bring us to million a year!!  They catch and release and they go to sanctuary cities where they get driver's licenses and then vote  healthcare  welfare  burden our schools with language barrier.,#Walkaway Blue States,
475100886335230_541634679681850,https://www.facebook.com/groups/475100886335230/permalink/541634679681850/,3/1/2019 3:24:03 PM,1,2,0,Lynne Patton: “Michael Cohen turned on the President because Mueller threatened to throw his wife in jail for up to 30 years”…,#Walkaway Blue States,
475100886335230_541747769670541,https://www.facebook.com/groups/475100886335230/permalink/541747769670541/,3/1/2019 9:03:41 PM,0,0,0,I no longer have access to the WALK AWAY CAMPAIGN! DISCUSSION group! HAS ANYONE ELSE BEEN CUT OFF?,#Walkaway Blue States,
475100886335230_539713099874008,https://www.facebook.com/groups/475100886335230/permalink/539713099874008/,2/26/2019 1:07:06 AM,7,0,0,,#Walkaway Blue States,
475100886335230_537853630059955,https://www.facebook.com/groups/475100886335230/permalink/537853630059955/,2/22/2019 1:09:31 PM,1,0,0,We The People are tired of ....... God bless this man  May there be a great awakening of all citizens of the USA. This is a must watch https://www.facebook.com/whiskeyandrebellion/videos/2499668473592291/,#Walkaway Blue States,
475100886335230_537350873443564,https://www.facebook.com/groups/475100886335230/permalink/537350873443564/,2/21/2019 2:28:36 PM,1,0,0,,#Walkaway Blue States,
475100886335230_537289853449666,https://www.facebook.com/groups/475100886335230/permalink/537289853449666/,2/21/2019 11:54:20 AM,0,0,0,,#Walkaway Blue States,
475100886335230_537269560118362,https://www.facebook.com/groups/475100886335230/permalink/537269560118362/,2/21/2019 11:03:48 AM,1,0,0,,#Walkaway Blue States,
475100886335230_535893316922653,https://www.facebook.com/groups/475100886335230/permalink/535893316922653/,2/18/2019 10:40:52 PM,0,2,0,,#Walkaway Blue States,
475100886335230_535321210313197,https://www.facebook.com/groups/475100886335230/permalink/535321210313197/,2/17/2019 9:40:07 PM,2,0,0,,#Walkaway Blue States,
475100886335230_535157796996205,https://www.facebook.com/groups/475100886335230/permalink/535157796996205/,2/17/2019 1:09:03 PM,0,0,0,https://m.facebook.com/story.php?story_fbid=1489813534484981&id=100003690458602,#Walkaway Blue States,
475100886335230_532356730609645,https://www.facebook.com/groups/475100886335230/permalink/532356730609645/,2/12/2019 4:52:35 PM,3,1,0,Typhus in LA one thing illegals contribute!  Nothing says “progressive” like the return of a disease from the Middle Ages.,#Walkaway Blue States,
475100886335230_532272380618080,https://www.facebook.com/groups/475100886335230/permalink/532272380618080/,2/12/2019 12:57:44 PM,3,3,0,Drug kingpin El Chapo sec'y testified that he gave MILLIONS to Pelosi  Schiff & Killary. The Feds then closed the courtroom doors.,#Walkaway Blue States,
475100886335230_531758980669420,https://www.facebook.com/groups/475100886335230/permalink/531758980669420/,2/11/2019 4:55:17 PM,6,0,0,200 billion/yr Hide Illegals  Catch & Release  obstruct & end ICE  free HC  ED  SS  food stamps  housing! PATRIOTS SAVE USA NOW!,#Walkaway Blue States,
475100886335230_531299114048740,https://www.facebook.com/groups/475100886335230/permalink/531299114048740/,2/10/2019 10:51:38 PM,3,0,0,KUDOs to POTUS for his SOTU. An unapologetic celebration of American freedom that touched on many vital points. But don't tell me "America will never be a Socialist country "  It insults my intelligence (to quote Michael Corleone).   Where there's Socialism  there's a denial of liberty and property. Where there's Welfare (corporate or social) there's Socialism.  Socialism = income redistribution. Society makes a first claim on the people's earnings or wealth. Our property is not really ours to do with as we please. We are entitled to only as much as our elected representatives decide we may keep.  WELFARE is:  pork  bacon  earmarks  member items  constituent services  protective tariffs  farm and business subsidies  bank bailouts  pay-to-play  too-big-to-fail  and an ever-growing gaggle of social "entitlements."  So what?  So 75¢ cents of every $1 Washington annually spends goes not for national defense or law enforcement and justice  but is simply taken from some and given to others - many others.  Any American who is paying upwards of 50% in combined federal/state/local taxes is already half-slave/half-free. What's American about that?,#Walkaway Blue States,
475100886335230_531206870724631,https://www.facebook.com/groups/475100886335230/permalink/531206870724631/,2/10/2019 6:05:36 PM,2,0,0,,#Walkaway Blue States,
475100886335230_531147380730580,https://www.facebook.com/groups/475100886335230/permalink/531147380730580/,2/10/2019 3:18:05 PM,2,1,0,A politician can not get rich unless they are a crook!! 50% of Congress are in the 1%  yet 2% of America has their net worth.,#Walkaway Blue States,
475100886335230_531114600733858,https://www.facebook.com/groups/475100886335230/permalink/531114600733858/,2/10/2019 1:53:39 PM,3,0,0,THIS LIST TELLS YOU ALL YOU NEED TO KNOW ABOUT THE DEMOCRAT AGENDA —————————— Democrats sat on their hands when the president mentioned these 23 things:  1. American greatness.  2. Making the middle class prosperous. 3. Rising wages for blue-collar workers.  4. Low unemployment rates among minorities  the disabled  and women.  5. Cutting regulations. 6. Being the best producer of oil and natural gas (with the notable exception of Sen. Joe Manchin). 7. Being a net exporter of energy. 8. USA chant. 9. Taking care of veterans. 10. The child tax credit. 11. Immigrants coming in legally. 12. A featured guest--an immigrant ICE agent who saved hundreds of women and girls from sex traffickers. 13. ICE in general.  14. Angel families. 15. School choice. 16. 5 million people off of food stamps.  17. Elimination of Obamacare penalty. 18. Banning late-term abortion. 19. Deescalating tensions with North Korea. 20. Denouncing the regime in Venezuela. 21. Denouncing socialism.  22. Moving the U.S. embassy to Jerusalem. 23. Condemning the genocide of Jews.  Source: Leah Barkoukis  Townhall,#Walkaway Blue States,
475100886335230_530171177494867,https://www.facebook.com/groups/475100886335230/permalink/530171177494867/,2/9/2019 12:52:23 AM,0,0,0,KUDOs to POTUS for his SOTU. An unapologetic celebration of American freedom that touched on many vital points. But don't tell me "America will never be a Socialist country "  It insults my intelligence (to quote Michael Corleone).   Where there's Socialism  there's a denial of liberty and property. Where there's Welfare (corporate or social) there's Socialism.  Socialism = income redistribution. Society makes a first claim on the people's earnings or wealth. Our property is not really ours to do with as we please. We are entitled to only as much as our elected representatives decide we may keep.  WELFARE is:  pork  bacon  earmarks  member items  constituent services  protective tariffs  farm and business subsidies  bank bailouts  pay-to-play  too-big-to-fail  and an ever-growing gaggle of social "entitlements."  So what?  So 75¢ cents of every $1 Washington annually spends goes not for national defense or law enforcement and justice  but is simply taken from some and given to others - many others.  Any American who is paying upwards of 50% in combined federal/state/local taxes is already half-slave/half-free. What's American about that?,#Walkaway Blue States,
475100886335230_528709837641001,https://www.facebook.com/groups/475100886335230/permalink/528709837641001/,2/6/2019 10:29:06 AM,3,1,0,DEM SOTU RULES DO NOT STAND for  3rd term babies  ICE HERO  stopping women rape & child trafficking  drugs Freedom vs Socialism,#Walkaway Blue States,
475100886335230_528641684314483,https://www.facebook.com/groups/475100886335230/permalink/528641684314483/,2/6/2019 8:11:21 AM,0,2,0,5!,#Walkaway Blue States,
475100886335230_528447057667279,https://www.facebook.com/groups/475100886335230/permalink/528447057667279/,2/6/2019 12:15:42 AM,1,3,0,After winning SOTU Pro-business  pro economy for all Americans  and pro conservative policy HOW MANY NEVER TRUMPERS ARE LEFT?,#Walkaway Blue States,
475100886335230_525962611249057,https://www.facebook.com/groups/475100886335230/permalink/525962611249057/,2/1/2019 9:22:47 PM,4,2,0,GOOD TIME TO WATCH GOSNELL MOVIE DOCTOR WHO WAS ARRESTED FOR KILLING 3RD TERM VIABLE BABIES EVEN AFTER BIRTH.,#Walkaway Blue States,
475100886335230_525830117928973,https://www.facebook.com/groups/475100886335230/permalink/525830117928973/,2/1/2019 3:34:52 PM,0,8,0,Gail Corsette is there a designated MAGA hat day coming up soon? Thought I saw something from you. Thanks.,#Walkaway Blue States,
475100886335230_525967554581896,https://www.facebook.com/groups/475100886335230/permalink/525967554581896/,2/1/2019 9:36:31 PM,7,0,0,TAX WEALTHY 70% PLUS THEY WILL move to another COUNTRY & TAKE TAX REVENUE WITH THEM. Corporations did same thing to avoid taxes.,#Walkaway Blue States,
475100886335230_524581101387208,https://www.facebook.com/groups/475100886335230/permalink/524581101387208/,1/30/2019 11:31:43 AM,1,0,0,THANKS FOR HAVING ME.,#Walkaway Blue States,
475100886335230_523528008159184,https://www.facebook.com/groups/475100886335230/permalink/523528008159184/,1/28/2019 2:59:21 PM,10,1,0,https://m.facebook.com/story.php?story_fbid=2288415474776675&id=100008247347043,#Walkaway Blue States,
475100886335230_523433491501969,https://www.facebook.com/groups/475100886335230/permalink/523433491501969/,1/28/2019 11:17:50 AM,11,0,0,#Lexit=Latinos leaving DEM party #Blexit=Blacks leaving DEM party #Walkaway=LEAVE LFT HATE  PC  LABELS  RESIST,#Walkaway Blue States,
475100886335230_520636568448328,https://www.facebook.com/groups/475100886335230/permalink/520636568448328/,1/23/2019 11:03:32 AM,1,0,0,,#Walkaway Blue States,
475100886335230_520129405165711,https://www.facebook.com/groups/475100886335230/permalink/520129405165711/,1/22/2019 11:41:00 AM,2,0,0,Nancy Pelosi claims the flight was to visit troops.  Nancy Pelosi has never visited troops her entire career of several decades!,#Walkaway Blue States,
475100886335230_518626495316002,https://www.facebook.com/groups/475100886335230/permalink/518626495316002/,1/19/2019 6:28:24 PM,4,0,0,Ha!,#Walkaway Blue States,
475100886335230_517575158754469,https://www.facebook.com/groups/475100886335230/permalink/517575158754469/,1/18/2019 12:21:19 AM,4,0,0,Now that PELOSI IS GOUNDED  her schedule is clear to see ANGEL MOMS & come out from behind HER IMMORAL WALL,#Walkaway Blue States,
475100886335230_515571868954798,https://www.facebook.com/groups/475100886335230/permalink/515571868954798/,1/14/2019 7:43:50 AM,2,0,0,FED gave OBAMA 10 TRILLION at 0% to bail out  but gave $0 to Trump & burden of 3% int on 21 trillion debt  1/2 debt due to Obama!,#Walkaway Blue States,
475100886335230_513720439139941,https://www.facebook.com/groups/475100886335230/permalink/513720439139941/,1/11/2019 3:46:06 AM,1,0,0,,#Walkaway Blue States,
475100886335230_512495639262421,https://www.facebook.com/groups/475100886335230/permalink/512495639262421/,1/8/2019 7:16:48 PM,3,0,0,,#Walkaway Blue States,
475100886335230_512468635931788,https://www.facebook.com/groups/475100886335230/permalink/512468635931788/,1/8/2019 5:47:48 PM,1,0,0,Dang!,#Walkaway Blue States,
475100886335230_511915742653744,https://www.facebook.com/groups/475100886335230/permalink/511915742653744/,1/7/2019 5:18:14 PM,0,0,0,President Trump asked all networks to cover his Presidential address to the nation tomorrow. So far  only Fox News has agreed !!!,#Walkaway Blue States,
475100886335230_509317499580235,https://www.facebook.com/groups/475100886335230/permalink/509317499580235/,1/2/2019 10:58:43 PM,1,0,0,DEMS 2020 have WOMAN ON TICKET.  TRUMP/HALEY is Unbeatable and HALEY IS IST CHOICE FOR 2024!GOP CLAIMS 1st Female VP & POTUS!!,#Walkaway Blue States,
475100886335230_509252372920081,https://www.facebook.com/groups/475100886335230/permalink/509252372920081/,1/2/2019 7:43:10 PM,5,0,0,DHS HAS VOTER FRAUD TO OVERTURN DEM HOUSE...THAT RPT WOULD FORCE REELECTION & GOP would retain majority! CALL DHS 800-843-6154,#Walkaway Blue States,
475100886335230_509235146255137,https://www.facebook.com/groups/475100886335230/permalink/509235146255137/,1/2/2019 6:51:10 PM,2,0,0,Pissed DEMS cut off DHS SECY & refused to hear the crisis at border! Then used all time about show boating NON STARTER BILLS,#Walkaway Blue States,
475100886335230_509151526263499,https://www.facebook.com/groups/475100886335230/permalink/509151526263499/,1/2/2019 2:57:33 PM,0,0,0,https://www.facebook.com/groups/2120109328227473/permalink/2201260590112346/,#Walkaway Blue States,
475100886335230_508522059659779,https://www.facebook.com/groups/475100886335230/permalink/508522059659779/,1/1/2019 11:11:58 AM,3,0,0,We arrest parents who leave a child in a hot car...... but liberals glorify parents who drag a child across a scorching desert.,#Walkaway Blue States,
475100886335230_507133466465305,https://www.facebook.com/groups/475100886335230/permalink/507133466465305/,12/30/2018 10:00:21 AM,2,0,0,,#Walkaway Blue States,
475100886335230_506201983225120,https://www.facebook.com/groups/475100886335230/permalink/506201983225120/,12/28/2018 5:00:39 PM,3,0,0,CALL & PROTEST Pelosi 202-225-4965 Schumer 202-224-7433 selling out our financial security & safety for future voter base.,#Walkaway Blue States,
475100886335230_506058236572828,https://www.facebook.com/groups/475100886335230/permalink/506058236572828/,12/28/2018 11:00:10 AM,2,0,0,63% ILLEGALS ON FED. BENEFITS COSTING $130 Billion/yr! Wall stops future revenue drain  crime & drugs & DEM voter fraud.,#Walkaway Blue States,
475100886335230_500714520440533,https://www.facebook.com/groups/475100886335230/permalink/500714520440533/,12/18/2018 3:45:36 PM,2,8,0,BEWARE!!!!! Be Aware  Be VERY Aware!!!  Besides Schumer smirking at our President  Pelosi going after our Donald's taxes  Nancy now states she full intends to get our guns!!!  My comments here are intentionally short as I am planning a longer and more detailed article outlining the forth coming END of the USA!!!???YES - If We Don't Wake Up!!!  The Dems intend to dismantle everything our for fathers and Mothers faught and died for.  We are dealing with Antifa  BLM  LaRaza  CAIR  The Muslim Brotherhood  a deep State of destruction against our freedom  a left wing media supporting progressive  liberal  far left Democrats who are looking to complete a third world coupe' and destroy our current administration and replace it wit a Clinton/Obama style socialist government (Communism)!  Liberal professors teach hate  rebellion  modify and distort our actual history  work to destroy our culture  tear down our monuments of memory good and bad and now I wonder WHY would I hire a Harvard or Yale graduate....who knows nothing of our well and hard earned history  our values and culture?  For those of us who still care  are patriotic  value our cultural and laws  our Constitution....We ARE a wagon train surrounded by treasonists and terrorists so....we need to hold our ground and fight for the survival of our great Country and Thank God...We Have a good and determined leader -'President Trump!  Please cut and paste any and all articles I submit! Keep America Great!!!!!,#Walkaway Blue States,
475100886335230_497301980781787,https://www.facebook.com/groups/475100886335230/permalink/497301980781787/,12/12/2018 8:36:45 AM,4,0,0,The Extremely biased hateful liberal media is peddling a BS premise that Trump paid off women to protect his chances of winning the Presidency. What joke do they really think that if the information came out about his infidelity would sink is his chances of winning.  Really?  People didn’t know already that Trump has been unfaithful in the past to his wives . Oh yeah what a shock ! Do they really believe people are that stupid to think that his supporters and people in general didn’t know who he was prior to voting for him .  Such a Bunch of BS .  This is the same liberal media calling for his impeachment 24/7 since he has been elected .  This is the same media that stole a tape of him talking in very unsavory way about how he can do what he pleases with any woman he chooses.  If that didn’t sink him you really think that having affaires with these other women would really sink him .  Oh yeah wasn’t the investigation about Russian collision?  Now the media is screaming about sex scandal and campaign finance violations. That is what we should impeach him on .  If that’s the case we better be prepared to get rid of all our representatives who have paid off women and men for there sexual affairs .   The liberal media is completely biased and can’t be taken seriously. They are a full extension of the Democratic Party .  What a complete joke ! What I do see is a very dangerous situation if they do go down this path and try to impeach Trump . I think this may spark a civil war in this country. It is unprecedented how horribly the press and the Democrats have behaved since Trump has taken office .  This behavior by the Democrats and the media has truly caused a major divide across our country . Everything and anything has been blown out of proportion by a hateful media . Never reporting from a non biased position.  If you watch CNN MSNBC CBS NBC ABC  The View or basically  90% of media . These so called news outlets are 24/7 propaganda against Trump and if they do include a voice is dissent of there narrative they basically rip that person to shreds or eventually fire that person . This behavior has carried over to the general public. People who support our President are immediately hated by their friends and family and not allowed to express their support or argue their perspective because of the media brainwashing people that if you support Trump you must be a hateful bigot deplorable you are opinions and thoughts don’t matter .  This is very dangerous!,#Walkaway Blue States,
475100886335230_494805964364722,https://www.facebook.com/groups/475100886335230/permalink/494805964364722/,12/8/2018 5:45:15 PM,1,0,0,Are you SERIOUS!! CHICAGO Rotunda has monument of SATAN from the SATANNIC TEMPLE next to NATIVITY & MENORAH! EVIL #1 CRIME CITY,#Walkaway Blue States,
475100886335230_494746831037302,https://www.facebook.com/groups/475100886335230/permalink/494746831037302/,12/8/2018 3:01:58 PM,2,0,0,NEW YORK  NEW ENGLAND & CALIFORNIA.... RULERS & DICTATORS FOR THE FUTURE UNITED STATES OF MEXICO....  California always believed that so goes California  so goes the USA....Well  we have a problem Houston.  Govenor moonbeam Brown has pretty much given 70% of California to the illegals from central america to include free medical  subsistance  food programs  medical and schooling while insulting honest  tax paying California citizens. The voting in California was 99% democratic....really (Moonbeam told illegals they could vote and - They DID). Now  considering the Snowbirds (Democrats from the Northeast retiring to wrmer climates (our soft underbelly states) and bringing only their democratic attitude  they are overwhelming our electorl system with no common sense or brains to realize the our Culture  laws and Constitution are being destroyed....soooo soon we could be ruled (Yes ruled) by NY & Cali.  In the 70's I worked in So. Cal as a Business Consultant for small to medium sized Business and was constantly confronted with illegals who openly (with arrogance and profanity) told me that they would populate the state  get into politics and take the Southrn States for Mexico....guess what - they are on the brink of success.  La Raza  the Mexican Chamber of Commerce Constitution states that they intend to populate  get into Politics  the ACLU and use PC to make us feel bad that they are all just good people and we should support them...AND - it is working because most millenials and current College students are ill informed about our History and taught to hate America and welcome illegals soooo....  Wake up!!!,#Walkaway Blue States,
475100886335230_494741937704458,https://www.facebook.com/groups/475100886335230/permalink/494741937704458/,12/8/2018 2:46:48 PM,1,0,0,MUELLER...ETAL...  I GET FED UP WHEN I WATCH CONSERVATIVE JOURNALISTS GOING ALONG WITH THE NOTION THAT MUELLER IS PRETTY MUCH DONE....WHAT...WAKE UP  MUELLER AND THE LIBERAL DEMS ARE WAITING FOR LATE JANUARY AND THEN THE BS WILL GET WORSE. FLAKEY FLAKE WANTS TO PROTECT MUELLER SO THAT SCHIFF. SCHUMER AND A HOST OF OTHER LIBERAL DEMS CAN GO TO TOWN AND WIPE OUT HISTORY WHILE THEY ATTEMPT TO DESTROY TRUMP (OUR CONSTITUTION  CULTURE AND FUTURE)  I UNDERSTAND THE DEMS ALSO WANT TO PUT TERM LIMITS ON THE SUPREME COURT AND/OR ADD ONE MORE MEMBER.....THAT WAY THEY CAN EVENTUALLY TURN OUR COUNTRY INTO A LARGER VENEZUELA  GOVERNED BY THE UN   ALONG WITH LIBERAL JUDGES.   WAKE UP PEOPLE  WE'VE BEEN HAD AND THEY ARE ON A ROLL TO GET THE JOB DONE!!!,#Walkaway Blue States,
475100886335230_493236801188305,https://www.facebook.com/groups/475100886335230/permalink/493236801188305/,12/6/2018 3:18:54 AM,2,0,0,ONLY CA CT DL KY MA MD ME NM ND SC TN VA VT  WY Will not cooperate with FED voter fraud investigation. CALL to PRESSURE for LAW REQUIRING NATIONAL VOTER ID,#Walkaway Blue States,
475100886335230_492166124628706,https://www.facebook.com/groups/475100886335230/permalink/492166124628706/,12/4/2018 5:15:03 AM,1,0,0,Poor refugess walk 3000 miles thru Mexico "without food or support" and show up  overweight with cell phones? UN PD 4 FOOD & RIDES,#Walkaway Blue States,
475100886335230_489088201603165,https://www.facebook.com/groups/475100886335230/permalink/489088201603165/,11/28/2018 2:09:06 PM,2,0,0,The month of December this year will have 5 Saturdays 5 Sundays and 5 Mondays. It only happens once every 823 years. The Chinese call it "BAG FULL OF MONEY." Based on Chinese Feng Shui  the one who does not transmit this message can lose this great opportunity.,#Walkaway Blue States,
475100886335230_487880585057260,https://www.facebook.com/groups/475100886335230/permalink/487880585057260/,11/26/2018 9:51:49 AM,2,0,0,Statue of Liberty speech unveiling: But those that come to disturb our peace and dethrone our laws are ALIENS and ENEMIES FOREVER!,#Walkaway Blue States,
475100886335230_487004168478235,https://www.facebook.com/groups/475100886335230/permalink/487004168478235/,11/24/2018 8:18:20 PM,2,0,0,IRONIC THAT OBAMA apologized for AMERICA that he shamed & hated & LEFT PRAISES! TRUMP is Patriot with pride & love & LEFT HATES!,#Walkaway Blue States,
475100886335230_486028881909097,https://www.facebook.com/groups/475100886335230/permalink/486028881909097/,11/23/2018 2:29:10 AM,1,0,0,I AM PROUD TO BE PART OF THE #WALKAWAY GROUP! BEAUTIFUL POSITIVE PATRIOTS WHO LOVE AMERICA & THEIR FREEDOM & OPPORTUNITY!,#Walkaway Blue States,
475100886335230_485329678645684,https://www.facebook.com/groups/475100886335230/permalink/485329678645684/,11/21/2018 8:07:42 PM,1,0,0,,#Walkaway Blue States,
475100886335230_485176485327670,https://www.facebook.com/groups/475100886335230/permalink/485176485327670/,11/21/2018 12:41:59 PM,3,1,0,6 wks to arrest DEMS before House control. Release FISA & Indictments to take down Deep State & wake up USA to Trump is hero!,#Walkaway Blue States,
475100886335230_484779825367336,https://www.facebook.com/groups/475100886335230/permalink/484779825367336/,11/20/2018 8:03:43 PM,1,0,0,,#Walkaway Blue States,
475100886335230_484675645377754,https://www.facebook.com/groups/475100886335230/permalink/484675645377754/,11/20/2018 2:22:00 PM,1,0,0,INVASION  LaRAZA & DEMS!!!  I left California in 2002 and before leaving  I closed 4 small business'  sold one and became a business consultant for small to medium size business'....to include CalOSHA requirements  marketing  operations  sales and the occasional restructuring of various Company operations  management and goals so...... On more than one occasion (prior to 2002)  while working with companies and sometimes interacting with employees over safety  training and OSHA requirements I found myself confronted with MANY illegals who I didn't really have any comments about (not my purpose at the time) however - i was confronted one more than a few occasions by illegals who (with some profanity) advised me that California and the Southern States belong to Mexico and that the big plan (LaRaza) was to over populate  get into politics  use the ACLU  business owners and some politicians to promote what great people they were and how we (Americans) were horrible for not letting these illegals stay and become part of the citizenry. This is all planned and wealthy business owners who pay politicians to keep the doors open have no intention of stopping the migration here of illegals. The rich business owners got rich by paying low wages  keeping major profits and the American people picking up the tab for health  medical  schools and subsidizing the p[overty stricken. Dems have told the illegals to vote Democratic and the ultimate goal is to control the Senate  the Congress and the Whgite House and it will be a Socialist/Communist control where only the wealthy will be comfortable. Taxes will be increased to cover the cost of millions more welfare recipients and at some point (with enough illegals in politics)  they will get together with LaRaza and demand the same wages as Americans. We are very close to losing our Country  our Culture  our Sovereinity and becoming another Venezueal for most likely the end of the United States of America....or  the United States of Mexico or Central Ameria. We are being used  lied to and the only thing keeping the Dems/Liberal/Progressives from stealing our freedoms is the 6th step of the Sol Alynski steps to control and Communize a Country; namely  gun confiscation and Obama damn near got us there! Theplan was for Hillary to finish us off!!!,#Walkaway Blue States,
475100886335230_484119042100081,https://www.facebook.com/groups/475100886335230/permalink/484119042100081/,11/19/2018 10:22:21 AM,3,1,0,My mantra for yrs! Trump has proved that a business man can run this country better than politicians ever could!!  🇺🇸,#Walkaway Blue States,
475100886335230_480582539120398,https://www.facebook.com/groups/475100886335230/permalink/480582539120398/,11/12/2018 6:32:00 PM,4,1,0,HOW COULD ARIZONA vote for SINEMA when she insulted them...said they were crazy  a meth lab  and stay home mom leeches.,#Walkaway Blue States,
475100886335230_483038222208163,https://www.facebook.com/groups/475100886335230/permalink/483038222208163/,11/17/2018 10:56:56 AM,7,3,0,POLITICS SHOULD BE OUTLAWED IN SCHOOLS. ALL CURRICULUM SHOULD BE CHECKED FOR BIAS whether left or right!,#Walkaway Blue States,
475100886335230_483113808867271,https://www.facebook.com/groups/475100886335230/permalink/483113808867271/,11/17/2018 2:07:02 PM,1,0,0,FLAKEY FLAKE!!!  Flake refused to honor the approval of ten judges to Fedwral Court unless a Bill is passed provviding safety for Mueller...in that - Trump cannot fire Mueller!  SO  why is this important? My guess  he is privilege to the fact that the Dems will keep Mueller involved after they take over in January and Flake is a McCain type liberal democrat in Republican clothes who most likely has a key opportunity from the Dems after January!!! BTW  think about this. Trump has initially written answers to the Mueller inquiree and THAT is a BIG mistake. Don't we think that Mueler already has 2-3 answers to those questions and likely would use one or more to claim Trump is a liar. I'm not always right BUT - I'm not wrong on this one. AND where are the Documents from the AG office that Trump wants released to the Congress???,#Walkaway Blue States,
475100886335230_483017618876890,https://www.facebook.com/groups/475100886335230/permalink/483017618876890/,11/17/2018 10:13:03 AM,1,1,0,In schools biased indoctrination of  praising Obama as their saviour. Comment #1 watch to end & see it copies what Hitler did!,#Walkaway Blue States,
475100886335230_481031865742132,https://www.facebook.com/groups/475100886335230/permalink/481031865742132/,11/13/2018 2:25:31 PM,0,3,0,SHOCKING VIDEO (see comment #1) THAT SHOWS Direct Energy Weapons LASER military technology that uses Microwave laser beams which has properties to create temperatures that will melt metal & glass at over 2600 degrees (MORE THAN TWICE the temperature of wildfire 1100 degrees). It is concentrated and burns from the inside out like in a microwave and doe.s not affect foilage around it. In any other forest fire  you never see metal wheels on cars turn to liquid. It is only thru direct energt hit of DEW lasers that cars can be melted but THE TREES ARE STANDING AND NOT BURNED. YOU ALSO NEVER SEE TOILETS  TUBS AND APPLIANCES TOTALLY MELT TO DUST &      LIQUID. IN FIRES YOU WON'T EVEN SEE JEWELRY MELT OR FIRE SAFE FILE CABINETS.  Not the case with these fires.   SUMMARY: Fires burn at 1100 degrees   and there is always some wooden framework left of the house as well as metal  sinks  porcelain and appliances. In these houses  they are totally melted and left as dust because of concentrated heat that gets over 2800.  These are foundry temperatures that will melt metal and burn to dust like a cremation.  WATCH VIDEOS...The California fires seem to hit random selected homes and not be a mass migration of fire sweeping its path taking everything along the way.  From the video you will see targeting where random houses are totally cremated surrounding homes perfectly intact.A blowing ember doesnt cremate a house to dust.  When do you see house fires that disappear with no framework left and the others are standing on touched with trees and foliage around them.   I will post video (comment #1) where people in California have witnessed laser beams shooting from planes. THERE IS A BIG COVERUP ABOUT WITNESSING LASER STRIKES  as mainstream media always hides truth.  DID YOU NOTICE THAT THE FIRES HAPPEN ON QUE WHEN THEY NEED TO DISTRACT FROM VOTER FRAUD OR CARAVANS of 1000's threatening to cross our border illegally. DOMINATE HEADLINES WITH LOOK HERE at our emergency that helps our narrative agenda.,#Walkaway Blue States,
